Status,Departure Gate,Arrival IATA Code,Scheduled Departure Time,Departure Delay (min),Airline Name,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Rain 1h,Snow 1h
scheduled,C86,ORD,2024-02-29 19:00:00,21.0,Air Canada,-9.14,-16.14,1022,45,5.81,225,100,Clouds,0.0,0.0
landed,,ORD,2024-02-29 19:00:00,47.0,Air Canada,-9.14,-16.14,1022,45,5.81,225,100,Clouds,0.0,0.0
scheduled,,ORD,2024-02-29 19:00:00,21.0,Jazz,-9.14,-16.14,1022,45,5.81,225,100,Clouds,0.0,0.0
landed,C80,ORD,2024-02-29 06:00:00,22.0,United Airlines,-11.47,-18.47,1012,67,4.92,248,98,Clouds,0.0,0.0
landed,C80,ORD,2024-02-29 16:00:00,11.0,United Airlines,-9.85,-16.85,1021,53,5.36,270,65,Clouds,0.0,0.0
landed,C85,JFK,2024-03-10 18:00:00,23.0,Delta Air Lines,1.57,-0.7,992,96,2.06,290,100,Rain,1.27,0.0
landed,C86,JFK,2024-03-10 12:00:00,27.0,Delta Air Lines,-0.37,-3.53,997,97,2.57,40,100,Snow,0.0,0.81
cancelled,C88,JFK,2024-03-10 10:00:00,81.0,Delta Air Lines,-0.42,-2.3,999,97,1.54,350,100,Snow,0.0,4.18
scheduled,,JFK,2024-03-10 19:00:00,,Jazz,1.81,-2.14,992,95,4.12,280,100,Rain,0.51,0.0
scheduled,C77,LAS,2024-03-10 19:00:00,212.0,Air Canada,1.81,-2.14,992,95,4.12,280,100,Rain,0.51,0.0
landed,C82,LAS,2024-03-10 08:00:00,63.0,Air Canada Rouge,0.59,-4.26,1001,95,5.14,120,100,Rain,2.73,0.0
landed,C56,LAX,2024-03-10 17:00:00,78.0,Air Canada,1.39,-1.91,993,96,3.09,320,100,Rain,2.29,0.0
landed,,LCK,2024-03-10 15:00:00,,Kalitta Charters,1.06,-1.84,994,96,2.57,30,100,Rain,1.27,0.0
landed,C79,LGA,2024-03-10 10:00:00,28.0,American Airlines,-0.42,-2.3,999,97,1.54,350,100,Snow,0.0,4.18
landed,C79,LGA,2024-03-10 17:00:00,28.0,American Airlines,1.39,-1.91,993,96,3.09,320,100,Rain,2.29,0.0
scheduled,,LGA,2024-03-10 14:00:00,,Air Canada,0.05,-3.93,995,98,3.6,30,100,Rain,0.51,0.0
scheduled,,LGA,2024-03-10 16:00:00,,Air Canada,1.32,-1.53,993,96,2.57,360,100,Snow,2.03,0.0
active,,LGA,2024-03-10 18:00:00,,Air Canada,1.57,-0.7,992,96,2.06,290,100,Rain,1.27,0.0
landed,,LGA,2024-03-10 19:00:00,,Air Canada,1.81,-2.14,992,95,4.12,280,100,Rain,0.51,0.0
landed,,LGA,2024-03-10 20:00:00,36.0,Air Canada,1.88,-1.7,991,95,3.6,300,100,Clouds,0.0,0.0
cancelled,C74,LGA,2024-03-10 08:00:00,70.0,Air Canada,0.59,-4.26,1001,95,5.14,120,100,Rain,2.73,0.0
landed,C74,LGA,2024-03-10 13:00:00,27.0,Air Canada,-0.01,-4.71,996,97,4.63,50,100,Snow,0.0,0.48
landed,C75,LGA,2024-03-10 15:00:00,12.0,Air Canada,1.06,-1.84,994,96,2.57,30,100,Rain,1.27,0.0
landed,C88,LGA,2024-03-10 17:00:00,41.0,Air Canada,1.39,-1.91,993,96,3.09,320,100,Rain,2.29,0.0
active,C84,LGA,2024-03-10 18:00:00,35.0,Air Canada,1.57,-0.7,992,96,2.06,290,100,Rain,1.27,0.0
scheduled,C79,LGA,2024-03-10 20:00:00,37.0,Air Canada,1.88,-1.7,991,95,3.6,300,100,Clouds,0.0,0.0
landed,C73,LGA,2024-03-10 06:00:00,44.0,Delta Air Lines,1.85,-1.35,1003,96,3.09,140,100,Rain,1.58,0.0
landed,C84,LGA,2024-03-10 16:00:00,14.0,Delta Air Lines,1.32,-1.53,993,96,2.57,360,100,Snow,2.03,0.0
landed,C82,LGA,2024-03-10 10:00:00,62.0,Delta Air Lines,-0.42,-2.3,999,97,1.54,350,100,Snow,0.0,4.18
scheduled,,LGA,2024-03-10 14:00:00,,Jazz,0.05,-3.93,995,98,3.6,30,100,Rain,0.51,0.0
active,,LGA,2024-03-10 16:00:00,,Jazz,1.32,-1.53,993,96,2.57,360,100,Snow,2.03,0.0
scheduled,,LGA,2024-03-10 18:00:00,,Jazz,1.57,-0.7,992,96,2.06,290,100,Rain,1.27,0.0
scheduled,,LGA,2024-03-10 19:00:00,,Jazz,1.81,-2.14,992,95,4.12,280,100,Rain,0.51,0.0
landed,,LGA,2024-03-10 20:00:00,20.0,Jazz,1.88,-1.7,991,95,3.6,300,100,Clouds,0.0,0.0
landed,A67,LGW,2024-03-10 21:00:00,74.0,Air Transat,1.5,-4.46,991,94,8.23,260,100,Drizzle,0.0,0.43
landed,A60,LHR,2024-03-10 20:00:00,54.0,Air Canada,1.88,-1.7,991,95,3.6,300,100,Clouds,0.0,0.0
landed,A64,LHR,2024-03-10 21:00:00,64.0,British Airways,1.5,-4.46,991,94,8.23,260,100,Drizzle,0.0,0.43
landed,A58,LIR,2024-03-10 12:00:00,30.0,Air Transat,-0.37,-3.53,997,97,2.57,40,100,Snow,0.0,0.81
landed,A68,LIS,2024-03-10 22:00:00,48.0,TAP Air Portugal,0.63,-4.97,991,95,6.69,260,100,Mist,0.0,0.0
scheduled,A57,LIS,2024-03-10 20:00:00,57.0,Air Transat,1.88,-1.7,991,95,3.6,300,100,Clouds,0.0,0.0
scheduled,A61,LRM,2024-03-10 09:00:00,96.0,Air Canada Rouge,-0.25,-3.39,1000,96,2.57,80,100,Snow,0.0,3.65
scheduled,A58,MBJ,2024-03-10 08:00:00,109.0,Air Canada,0.59,-4.26,1001,95,5.14,120,100,Rain,2.73,0.0
scheduled,A67,MBJ,2024-03-10 07:00:00,590.0,Air Transat,1.67,-0.25,1002,96,1.79,113,100,Snow,0.0,3.35
scheduled,A52,MBJ,2024-03-10 09:00:00,78.0,Sunwing,-0.25,-3.39,1000,96,2.57,80,100,Snow,0.0,3.65
active,,MCO,2024-03-10 08:00:00,,Delta Air Lines,0.59,-4.26,1001,95,5.14,120,100,Rain,2.73,0.0
scheduled,C75,MCO,2024-03-10 09:00:00,220.0,Air Canada Rouge,-0.25,-3.39,1000,96,2.57,80,100,Snow,0.0,3.65
landed,C76,MCO,2024-03-10 13:00:00,56.0,Air Canada Rouge,-0.01,-4.71,996,97,4.63,50,100,Snow,0.0,0.48
scheduled,C76,MCO,2024-03-10 18:00:00,200.0,Air Canada Rouge,1.57,-0.7,992,96,2.06,290,100,Rain,1.27,0.0
landed,C84,MCO,2024-03-10 06:00:00,36.0,Air Transat,1.85,-1.35,1003,96,3.09,140,100,Rain,1.58,0.0
landed,A61,MEX,2024-03-10 18:00:00,36.0,Air Canada,1.57,-0.7,992,96,2.06,290,100,Rain,1.27,0.0
landed,A63,MEX,2024-03-10 23:00:00,38.0,Aeromexico,-0.1,-6.74,992,95,8.75,260,100,Mist,0.0,0.0
landed,A66,MEX,2024-03-10 10:00:00,67.0,Aeromexico,-0.42,-2.3,999,97,1.54,350,100,Snow,0.0,4.18
landed,C81,MIA,2024-03-10 07:00:00,60.0,American Airlines,1.67,-0.25,1002,96,1.79,113,100,Snow,0.0,3.35
scheduled,C81,MIA,2024-03-10 08:00:00,96.0,Air Canada,0.59,-4.26,1001,95,5.14,120,100,Rain,2.73,0.0
landed,C83,MIA,2024-03-10 18:00:00,40.0,Air Canada,1.57,-0.7,992,96,2.06,290,100,Rain,1.27,0.0
scheduled,,MIA,2024-03-10 10:00:00,75.0,Air Canada,-0.42,-2.3,999,97,1.54,350,100,Snow,0.0,4.18
scheduled,A64,AGP,2024-04-16 18:00:00,53.0,Air Transat,10.18,8.66,1021,54,3.58,293,47,Clouds,0.0,0.0
landed,A66,ALG,2024-04-16 16:00:00,2.0,Air Algerie,9.26,8.14,1021,58,2.24,315,31,Clouds,0.0,0.0
landed,A51,AMS,2024-04-16 22:00:00,1.0,Air Canada,10.68,9.03,1023,47,1.34,293,97,Clouds,0.0,0.0
landed,A55,AMS,2024-04-16 18:00:00,62.0,KLM,10.18,8.66,1021,54,3.58,293,47,Clouds,0.0,0.0
landed,A63,ATH,2024-04-16 19:00:00,70.0,Air Canada,10.54,8.96,1021,50,3.13,315,96,Clouds,0.0,0.0
landed,C84,ATL,2024-04-16 18:00:00,13.0,Air Canada,10.18,8.66,1021,54,3.58,293,47,Clouds,0.0,0.0
landed,C86,ATL,2024-04-16 18:00:00,41.0,Delta Air Lines,10.18,8.66,1021,54,3.58,293,47,Clouds,0.0,0.0
landed,C86,ATL,2024-04-16 07:00:00,21.0,Delta Air Lines,4.92,4.92,1016,90,0.45,248,21,Clouds,0.0,0.0
landed,C86,ATL,2024-04-16 13:00:00,6.0,Delta Air Lines,6.78,5.65,1020,66,1.79,338,18,Clouds,0.0,0.0
active,A66,AZS,2024-04-16 07:00:00,14.0,Air Transat,4.92,4.92,1016,90,0.45,248,21,Clouds,0.0,0.0
landed,A50,BCN,2024-04-16 23:00:00,20.0,Air Canada,10.26,8.59,1023,48,1.79,338,97,Clouds,0.0,0.0
landed,A52,BOG,2024-04-16 22:00:00,14.0,Air Canada,10.68,9.03,1023,47,1.34,293,97,Clouds,0.0,0.0
landed,C85,BOS,2024-04-16 13:00:00,7.0,Air Canada,6.78,5.65,1020,66,1.79,338,18,Clouds,0.0,0.0
landed,C76,BOS,2024-04-16 16:00:00,7.0,Air Canada,9.26,8.14,1021,58,2.24,315,31,Clouds,0.0,0.0
landed,C80,BOS,2024-04-16 08:00:00,29.0,Air Canada,4.75,4.75,1017,89,0.89,248,19,Clouds,0.0,0.0
landed,C83,BOS,2024-04-16 18:00:00,21.0,Air Canada,10.18,8.66,1021,54,3.58,293,47,Clouds,0.0,0.0
landed,A65,BRU,2024-04-16 17:00:00,23.0,Air Canada,9.63,9.4,1021,56,1.34,270,43,Clouds,0.0,0.0
active,A68,CCC,2024-04-16 13:00:00,14.0,Air Transat,6.78,5.65,1020,66,1.79,338,18,Clouds,0.0,0.0
active,A59,CCC,2024-04-16 06:00:00,28.0,Sunwing,5.5,2.87,1016,90,3.35,292,71,Clouds,0.0,0.0
landed,A66,CDG,2024-04-16 20:00:00,47.0,Air Canada,11.27,9.73,1022,49,1.79,0,98,Clouds,0.0,0.0
landed,A55,CDG,2024-04-16 17:00:00,20.0,Air France,9.63,9.4,1021,56,1.34,270,43,Clouds,0.0,0.0
landed,A57,CDG,2024-04-16 19:00:00,29.0,Air France,10.54,8.96,1021,50,3.13,315,96,Clouds,0.0,0.0
landed,A68,CDG,2024-04-16 20:00:00,2.0,Air Transat,11.27,9.73,1022,49,1.79,0,98,Clouds,0.0,0.0
landed,C82,CLT,2024-04-16 14:00:00,107.0,American Airlines,7.49,6.98,1021,62,1.34,293,17,Clouds,0.0,0.0
landed,C83,CLT,2024-04-16 07:00:00,20.0,American Airlines,4.92,4.92,1016,90,0.45,248,21,Clouds,0.0,0.0
landed,A60,CMN,2024-04-16 19:00:00,22.0,Air Canada,10.54,8.96,1021,50,3.13,315,96,Clouds,0.0,0.0
scheduled,A55,CMN,2024-04-16 21:00:00,149.0,Royal Air Maroc,10.81,9.2,1022,48,2.24,338,99,Clouds,0.0,0.0
landed,A55,CUN,2024-04-16 08:00:00,12.0,Air Canada,4.75,4.75,1017,89,0.89,248,19,Clouds,0.0,0.0
scheduled,A59,CUN,2024-04-16 13:00:00,291.0,Flair Airlines,6.78,5.65,1020,66,1.79,338,18,Clouds,0.0,0.0
landed,A58,CUN,2024-04-16 17:00:00,33.0,Air Canada Rouge,9.63,9.4,1021,56,1.34,270,43,Clouds,0.0,0.0
landed,A63,CUN,2024-04-16 07:00:00,21.0,Air Transat,4.92,4.92,1016,90,0.45,248,21,Clouds,0.0,0.0
landed,A64,CUN,2024-04-16 14:00:00,35.0,Air Transat,7.49,6.98,1021,62,1.34,293,17,Clouds,0.0,0.0
scheduled,A59,CUN,2024-04-16 09:00:00,151.0,Sunwing,4.7,4.7,1017,82,0.45,315,22,Clouds,0.0,0.0
landed,C86,DCA,2024-04-16 08:00:00,20.0,Air Canada,4.75,4.75,1017,89,0.89,248,19,Clouds,0.0,0.0
landed,C87,DCA,2024-04-16 13:00:00,10.0,Air Canada,6.78,5.65,1020,66,1.79,338,18,Clouds,0.0,0.0
landed,C83,DCA,2024-04-16 19:00:00,16.0,Air Canada,10.54,8.96,1021,50,3.13,315,96,Clouds,0.0,0.0
landed,C79,DEN,2024-04-16 08:00:00,45.0,Air Canada,4.75,4.75,1017,89,0.89,248,19,Clouds,0.0,0.0
landed,C81,DFW,2024-04-16 18:00:00,29.0,Air Canada,10.18,8.66,1021,54,3.58,293,47,Clouds,0.0,0.0
active,A55,DOH,2024-04-16 21:00:00,21.0,Qatar Airways,10.81,9.2,1022,48,2.24,338,99,Clouds,0.0,0.0
landed,C88,DTW,2024-04-16 13:00:00,6.0,Air Canada,6.78,5.65,1020,66,1.79,338,18,Clouds,0.0,0.0
landed,C81,DTW,2024-04-16 13:00:00,12.0,Delta Air Lines,6.78,5.65,1020,66,1.79,338,18,Clouds,0.0,0.0
landed,C86,DTW,2024-04-16 17:00:00,23.0,Delta Air Lines,9.63,9.4,1021,56,1.34,270,43,Clouds,0.0,0.0
landed,C87,DTW,2024-04-16 07:00:00,18.0,Delta Air Lines,4.92,4.92,1016,90,0.45,248,21,Clouds,0.0,0.0
landed,A55,DOH,2024-04-11 21:00:00,16.0,Qatar Airways,11.76,11.42,1009,93,4.63,120,100,Clouds,0.0,0.0
landed,C73,DTW,2024-04-11 13:00:00,21.0,Air Canada,9.88,9.88,1015,88,0.45,45,100,Clouds,0.0,0.0
landed,C82,DTW,2024-04-11 13:00:00,6.0,Delta Air Lines,9.88,9.88,1015,88,0.45,45,100,Clouds,0.0,0.0
scheduled,C88,DTW,2024-04-11 17:00:00,97.0,Delta Air Lines,11.53,11.11,1013,91,1.34,68,100,Clouds,0.0,0.0
scheduled,C87,DTW,2024-04-11 07:00:00,130.0,Delta Air Lines,8.96,7.44,1015,92,2.72,154,100,Clouds,0.0,0.0
landed,A63,DXB,2024-04-11 10:00:00,3.0,Emirates,7.62,7.62,1015,93,0.89,338,100,Clouds,0.0,0.0
landed,C83,EWR,2024-04-11 08:00:00,16.0,Air Canada,8.58,7.15,1015,92,2.49,158,100,Clouds,0.0,0.0
landed,C79,EWR,2024-04-11 13:00:00,25.0,Air Canada,9.88,9.88,1015,88,0.45,45,100,Clouds,0.0,0.0
landed,C74,EWR,2024-04-11 15:00:00,31.0,Air Canada,11.85,11.18,1015,80,3.6,100,100,Clouds,0.0,0.0
active,C74,EWR,2024-04-11 20:00:00,31.0,Air Canada,11.28,10.94,1010,95,6.69,110,100,Clouds,0.0,0.0
scheduled,,EWR,2024-04-11 20:00:00,30.0,Air Canada,11.28,10.94,1010,95,6.69,110,100,Clouds,0.0,0.0
scheduled,,EWR,2024-04-11 20:00:00,20.0,Jazz,11.28,10.94,1010,95,6.69,110,100,Clouds,0.0,0.0
landed,C82,EWR,2024-04-11 06:00:00,10.0,United Airlines,9.32,9.32,1015,91,0.45,135,92,Clouds,0.0,0.0
landed,C80,EWR,2024-04-11 18:00:00,17.0,United Airlines,11.87,11.54,1012,93,5.66,110,100,Rain,1.12,0.0
landed,C80,EWR,2024-04-11 11:00:00,10.0,United Airlines,7.05,7.05,1015,94,0.45,45,100,Clouds,0.0,0.0
landed,A64,FCO,2024-04-11 19:00:00,25.0,Air Canada,11.25,10.88,1011,94,5.66,130,100,Rain,2.51,0.0
landed,A66,FDF,2024-04-11 09:00:00,10.0,Air Canada,8.02,6.6,1015,93,2.34,154,100,Clouds,0.0,0.0
landed,A66,FDF,2024-04-11 07:00:00,6.0,Air Transat,8.96,7.44,1015,92,2.72,154,100,Clouds,0.0,0.0
landed,C56,FLL,2024-04-11 08:00:00,26.0,Air Canada,8.58,7.15,1015,92,2.49,158,100,Clouds,0.0,0.0
landed,C56,FLL,2024-04-11 14:00:00,12.0,Air Canada,11.57,10.92,1015,82,1.34,68,100,Clouds,0.0,0.0
scheduled,C83,FLL,2024-04-11 11:00:00,137.0,Flair Airlines,7.05,7.05,1015,94,0.45,45,100,Clouds,0.0,0.0
landed,C75,FLL,2024-04-11 07:00:00,44.0,Air Canada Rouge,8.96,7.44,1015,92,2.72,154,100,Clouds,0.0,0.0
landed,C75,FLL,2024-04-11 16:00:00,16.0,Air Canada Rouge,11.89,11.33,1014,84,4.12,100,100,Rain,0.87,0.0
landed,C83,FLL,2024-04-11 06:00:00,16.0,Air Transat,9.32,9.32,1015,91,0.45,135,92,Clouds,0.0,0.0
landed,C83,FLL,2024-04-11 16:00:00,20.0,Air Transat,11.89,11.33,1014,84,4.12,100,100,Rain,0.87,0.0
landed,A52,FRA,2024-04-11 18:00:00,21.0,Air Canada,11.87,11.54,1012,93,5.66,110,100,Rain,1.12,0.0
landed,A57,FRA,2024-04-11 18:00:00,35.0,Lufthansa,11.87,11.54,1012,93,5.66,110,100,Rain,1.12,0.0
scheduled,,GUA,2024-04-11 21:00:00,58.0,Sunwing,11.76,11.42,1009,93,4.63,120,100,Clouds,0.0,0.0
landed,A68,GVA,2024-04-11 20:00:00,85.0,Air Canada,11.28,10.94,1010,95,6.69,110,100,Clouds,0.0,0.0
scheduled,A57,HOG,2024-04-11 15:00:00,75.0,Air Transat,11.85,11.18,1015,80,3.6,100,100,Clouds,0.0,0.0
landed,,HOG,2024-04-11 08:00:00,27.0,Air Transat,8.58,7.15,1015,92,2.49,158,100,Clouds,0.0,0.0
active,A64,HOG,2024-04-11 07:00:00,16.0,Sunwing,8.96,7.44,1015,92,2.72,154,100,Clouds,0.0,0.0
landed,C74,IAD,2024-04-11 18:00:00,18.0,Air Canada,11.87,11.54,1012,93,5.66,110,100,Rain,1.12,0.0
unknown,,IAD,2024-04-11 02:00:00,,Starlink Aviation,10.83,10.29,1015,89,0.89,135,70,Clouds,0.0,0.0
landed,C80,IAD,2024-04-11 13:00:00,4.0,United Airlines,9.88,9.88,1015,88,0.45,45,100,Clouds,0.0,0.0
landed,C84,IAD,2024-04-11 09:00:00,19.0,United Airlines,8.02,6.6,1015,93,2.34,154,100,Clouds,0.0,0.0
landed,C77,IAH,2024-04-11 09:00:00,11.0,Air Canada,8.02,6.6,1015,93,2.34,154,100,Clouds,0.0,0.0
scheduled,C75,JFK,2024-04-11 19:00:00,78.0,Air Canada,11.25,10.88,1011,94,5.66,130,100,Rain,2.51,0.0
cancelled,C88,JFK,2024-04-11 18:00:00,85.0,Delta Air Lines,11.87,11.54,1012,93,5.66,110,100,Rain,1.12,0.0
landed,C86,JFK,2024-04-11 12:00:00,22.0,Delta Air Lines,7.97,7.97,1015,92,0.89,338,100,Clouds,0.0,0.0
landed,A66,DOH,2024-04-01 21:00:00,24.0,Qatar Airways,4.71,-0.28,1016,69,8.23,20,75,Clouds,0.0,0.0
landed,C74,DTW,2024-04-01 13:00:00,4.0,Air Canada,3.96,3.96,1015,75,0.45,135,100,Clouds,0.0,0.0
landed,C87,DTW,2024-04-01 17:00:00,10.0,Delta Air Lines,9.7,8.08,1014,50,3.13,270,100,Clouds,0.0,0.0
landed,C86,DTW,2024-04-01 07:00:00,5.0,Delta Air Lines,1.71,1.71,1015,78,0.0,0,20,Clouds,0.0,0.0
landed,C87,DTW,2024-04-01 13:00:00,24.0,Delta Air Lines,3.96,3.96,1015,75,0.45,135,100,Clouds,0.0,0.0
landed,A63,DXB,2024-04-01 10:00:00,6.0,Emirates,1.22,1.22,1015,82,0.93,159,91,Clouds,0.0,0.0
scheduled,C87,EWR,2024-04-01 08:00:00,10.0,Air Canada,1.77,1.77,1014,80,1.33,230,98,Clouds,0.0,0.0
landed,C75,EWR,2024-04-01 13:00:00,19.0,Air Canada,3.96,3.96,1015,75,0.45,135,100,Clouds,0.0,0.0
landed,C88,EWR,2024-04-01 15:00:00,48.0,Air Canada,7.69,7.69,1015,62,0.45,225,99,Clouds,0.0,0.0
cancelled,C87,EWR,2024-04-01 20:00:00,21.0,Air Canada,8.82,6.63,1013,56,3.85,294,100,Clouds,0.0,0.0
landed,,EWR,2024-04-01 08:00:00,28.0,Air Canada,1.77,1.77,1014,80,1.33,230,98,Clouds,0.0,0.0
scheduled,,EWR,2024-04-01 20:00:00,20.0,Air Canada,8.82,6.63,1013,56,3.85,294,100,Clouds,0.0,0.0
scheduled,,EWR,2024-04-01 08:00:00,10.0,Jazz,1.77,1.77,1014,80,1.33,230,98,Clouds,0.0,0.0
scheduled,,EWR,2024-04-01 20:00:00,20.0,Jazz,8.82,6.63,1013,56,3.85,294,100,Clouds,0.0,0.0
landed,C80,EWR,2024-04-01 06:00:00,9.0,United Airlines,2.08,-0.1,1015,77,2.06,249,8,Clear,0.0,0.0
landed,C80,EWR,2024-04-01 18:00:00,7.0,United Airlines,9.52,8.82,1015,50,1.79,338,100,Clouds,0.0,0.0
landed,C80,EWR,2024-04-01 11:00:00,2.0,United Airlines,0.16,-2.37,1015,84,2.08,182,76,Clouds,0.0,0.0
landed,A55,FCO,2024-04-01 19:00:00,15.0,Air Canada,9.5,5.71,1014,49,9.26,10,100,Clouds,0.0,0.0
landed,A52,FDF,2024-04-01 09:00:00,13.0,Air Canada,1.36,-0.06,1015,81,1.41,210,88,Clouds,0.0,0.0
landed,C73,FLL,2024-04-01 08:00:00,14.0,Air Canada,1.77,1.77,1014,80,1.33,230,98,Clouds,0.0,0.0
landed,C56,FLL,2024-04-01 14:00:00,103.0,Air Canada,5.78,5.78,1015,67,0.45,90,99,Clouds,0.0,0.0
landed,C84,FLL,2024-04-01 15:00:00,87.0,Flair Airlines,7.69,7.69,1015,62,0.45,225,99,Clouds,0.0,0.0
landed,C80,FLL,2024-04-01 07:00:00,28.0,Air Canada Rouge,1.71,1.71,1015,78,0.0,0,20,Clouds,0.0,0.0
landed,C82,FLL,2024-04-01 16:00:00,18.0,Air Canada Rouge,8.54,6.97,1015,57,2.68,248,100,Clouds,0.0,0.0
landed,C77,FLL,2024-04-01 06:00:00,27.0,Air Transat,2.08,-0.1,1015,77,2.06,249,8,Clear,0.0,0.0
landed,C79,FLL,2024-04-01 16:00:00,10.0,Air Transat,8.54,6.97,1015,57,2.68,248,100,Clouds,0.0,0.0
landed,A66,FRA,2024-04-01 18:00:00,27.0,Air Canada,9.52,8.82,1015,50,1.79,338,100,Clouds,0.0,0.0
landed,A61,FRA,2024-04-01 18:00:00,12.0,Lufthansa,9.52,8.82,1015,50,1.79,338,100,Clouds,0.0,0.0
landed,A68,HOG,2024-04-01 15:00:00,19.0,Air Transat,7.69,7.69,1015,62,0.45,225,99,Clouds,0.0,0.0
active,A59,HOG,2024-04-01 07:00:00,20.0,Sunwing,1.71,1.71,1015,78,0.0,0,20,Clouds,0.0,0.0
active,,HOG,2024-04-01 07:00:00,112.0,Sunwing,1.71,1.71,1015,78,0.0,0,20,Clouds,0.0,0.0
landed,,HPN,2024-04-01 19:00:00,22.0,empty,9.5,5.71,1014,49,9.26,10,100,Clouds,0.0,0.0
landed,C88,IAD,2024-04-01 18:00:00,35.0,Air Canada,9.52,8.82,1015,50,1.79,338,100,Clouds,0.0,0.0
landed,C80,IAD,2024-04-01 13:00:00,9.0,United Airlines,3.96,3.96,1015,75,0.45,135,100,Clouds,0.0,0.0
landed,C80,IAD,2024-04-01 09:00:00,17.0,United Airlines,1.36,-0.06,1015,81,1.41,210,88,Clouds,0.0,0.0
landed,C76,IAH,2024-04-01 09:00:00,20.0,Air Canada,1.36,-0.06,1015,81,1.41,210,88,Clouds,0.0,0.0
active,,JFK,2024-04-01 19:00:00,,empty,9.5,5.71,1014,49,9.26,10,100,Clouds,0.0,0.0
scheduled,C74,JFK,2024-04-01 19:00:00,21.0,Air Canada,9.5,5.71,1014,49,9.26,10,100,Clouds,0.0,0.0
landed,,JFK,2024-04-01 19:00:00,8.0,Air Canada,9.5,5.71,1014,49,9.26,10,100,Clouds,0.0,0.0
landed,C87,JFK,2024-04-01 18:00:00,21.0,Delta Air Lines,9.52,8.82,1015,50,1.79,338,100,Clouds,0.0,0.0
landed,C86,JFK,2024-04-01 12:00:00,12.0,Delta Air Lines,2.4,2.4,1015,80,0.89,180,76,Clouds,0.0,0.0
cancelled,,ALG,2024-03-13 16:00:00,,Air Algerie,2.73,1.6,1014,72,1.34,45,99,Clouds,0.0,0.0
landed,A57,AMS,2024-03-13 20:00:00,5.0,KLM,5.82,4.1,1012,65,2.24,45,99,Clouds,0.0,0.0
landed,C75,ATL,2024-03-13 18:00:00,15.0,Air Canada,4.11,2.57,1013,69,1.79,90,99,Clouds,0.0,0.0
landed,C86,ATL,2024-03-13 13:00:00,3.0,Delta Air Lines,0.19,0.19,1014,81,0.89,45,97,Clouds,0.0,0.0
landed,C84,ATL,2024-03-13 07:00:00,27.0,Delta Air Lines,-1.2,-1.2,1013,79,0.45,90,51,Clouds,0.0,0.0
landed,C86,ATL,2024-03-13 18:00:00,6.0,Delta Air Lines,4.11,2.57,1013,69,1.79,90,99,Clouds,0.0,0.0
active,A65,AZS,2024-03-13 15:00:00,4.0,Air Transat,1.8,1.8,1014,74,0.89,45,99,Clouds,0.0,0.0
landed,A60,BCN,2024-03-13 19:00:00,16.0,Air Canada,4.9,3.02,1013,68,2.24,90,99,Clouds,0.0,0.0
cancelled,,BDL,2024-03-13 16:00:00,6.0,NetJets Aviation,2.73,1.6,1014,72,1.34,45,99,Clouds,0.0,0.0
landed,A52,BGI,2024-03-13 09:00:00,30.0,Air Canada,-2.25,-2.25,1014,83,1.23,88,75,Clouds,0.0,0.0
landed,,BOS,2024-03-13 09:00:00,,Airsprint,-2.25,-2.25,1014,83,1.23,88,75,Clouds,0.0,0.0
landed,C76,BOS,2024-03-13 08:00:00,36.0,Air Canada,-1.75,-3.87,1013,81,1.57,84,63,Clouds,0.0,0.0
landed,C77,BOS,2024-03-13 16:00:00,5.0,Air Canada,2.73,1.6,1014,72,1.34,45,99,Clouds,0.0,0.0
landed,C85,BOS,2024-03-13 13:00:00,15.0,Air Canada,0.19,0.19,1014,81,0.89,45,97,Clouds,0.0,0.0
landed,,BOS,2024-03-13 11:00:00,6.0,Flexjet,-2.28,-2.28,1014,86,0.45,90,72,Clouds,0.0,0.0
active,,BQH,2024-03-13 10:00:00,16.0,empty,-2.34,-4.39,1014,85,1.48,88,69,Clouds,0.0,0.0
landed,A56,BRU,2024-03-13 19:00:00,32.0,Air Canada,4.9,3.02,1013,68,2.24,90,99,Clouds,0.0,0.0
active,A51,CCC,2024-03-13 15:00:00,5.0,Air Canada Rouge,1.8,1.8,1014,74,0.89,45,99,Clouds,0.0,0.0
active,A68,CCC,2024-03-13 17:00:00,11.0,Sunwing,3.21,2.14,1014,71,1.34,68,99,Clouds,0.0,0.0
landed,A55,CDG,2024-03-13 22:00:00,9.0,Air Canada,5.01,4.18,1012,69,1.34,68,99,Clouds,0.0,0.0
landed,A58,CDG,2024-03-13 19:00:00,17.0,Air Canada,4.9,3.02,1013,68,2.24,90,99,Clouds,0.0,0.0
landed,A61,CDG,2024-03-13 18:00:00,20.0,Air France,4.11,2.57,1013,69,1.79,90,99,Clouds,0.0,0.0
landed,55,CDG,2024-03-13 20:00:00,15.0,Air France,5.82,4.1,1012,65,2.24,45,99,Clouds,0.0,0.0
scheduled,A66,CDG,2024-03-13 20:00:00,75.0,Air Transat,5.82,4.1,1012,65,2.24,45,99,Clouds,0.0,0.0
landed,C79,CLT,2024-03-13 14:00:00,7.0,American Airlines,1.44,1.44,1014,76,0.89,90,98,Clouds,0.0,0.0
landed,C85,CLT,2024-03-13 07:00:00,24.0,American Airlines,-1.2,-1.2,1013,79,0.45,90,51,Clouds,0.0,0.0
