Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number,Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
active,YUL,C81,LGA,2024-01-26 20:00:00,,16.0,Air Canada,AC8646,2024-01-26 20:00:00,-0.61,-7.21,1018,95,8.23,20,100,Snow,snow,0.0,1.72
landed,YUL,C82,LGA,2024-01-26 10:00:00,2024-01-26 10:00:00,10.0,Delta Air Lines,DL4932,2024-01-26 10:00:00,-1.14,-2.78,1020,90,1.34,45,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C87,LGA,2024-01-26 18:00:00,2024-01-26 18:00:00,13.0,Delta Air Lines,DL5014,2024-01-26 18:00:00,-0.3,-6.16,1018,95,6.69,40,100,Snow,light rain and snow,0.0,0.51
landed,YUL,C87,LGA,2024-01-26 06:00:00,2024-01-26 06:00:00,30.0,Delta Air Lines,DL5139,2024-01-26 06:00:00,-0.93,-4.2,1024,88,2.57,40,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,,LGA,2024-01-26 18:00:00,,21.0,Jazz,QK644,2024-01-26 18:00:00,-0.3,-6.16,1018,95,6.69,40,100,Snow,light rain and snow,0.0,0.51
scheduled,YUL,,LGA,2024-01-26 20:00:00,,21.0,Jazz,QK646,2024-01-26 20:00:00,-0.61,-7.21,1018,95,8.23,20,100,Snow,snow,0.0,1.72
scheduled,YUL,A58,LHR,2024-01-26 19:00:00,2024-01-27 00:00:00,349.0,Air Canada,AC864,2024-01-26 19:00:00,-0.53,-6.46,1018,95,6.69,20,100,Snow,snow,0.0,0.51
landed,YUL,A60,LHR,2024-01-26 20:00:00,2024-01-26 21:00:00,34.0,British Airways,BA94,2024-01-26 20:00:00,-0.61,-7.21,1018,95,8.23,20,100,Snow,snow,0.0,1.72
landed,YUL,A68,LIM,2024-01-26 22:00:00,2024-01-26 22:00:00,23.0,Air Transat,TS150,2024-01-26 22:00:00,-0.8,-7.03,1019,94,7.2,30,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A57,LIS,2024-01-26 21:00:00,2024-01-26 22:00:00,37.0,TAP Air Portugal,TP254,2024-01-26 21:00:00,-0.55,-5.69,1018,94,5.14,30,100,Snow,light snow,0.0,0.5
landed,YUL,A67,LRM,2024-01-26 07:00:00,2024-01-26 07:00:00,5.0,Air Transat,TS202,2024-01-26 07:00:00,-1.06,-6.01,1024,89,4.63,40,100,Mist,mist,0.0,0.0
landed,YUL,A59,LYS,2024-01-26 21:00:00,2024-01-26 22:00:00,82.0,Air Canada,AC876,2024-01-26 21:00:00,-0.55,-5.69,1018,94,5.14,30,100,Snow,light snow,0.0,0.5
landed,YUL,A67,LYS,2024-01-26 20:00:00,2024-01-26 20:00:00,22.0,Air Transat,TS572,2024-01-26 20:00:00,-0.61,-7.21,1018,95,8.23,20,100,Snow,snow,0.0,1.72
active,YUL,A60,MBJ,2024-01-26 08:00:00,2024-01-26 14:00:00,388.0,Air Canada,AC922,2024-01-26 08:00:00,-1.14,-1.14,1023,89,0.45,45,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A68,MBJ,2024-01-26 07:00:00,2024-01-26 07:00:00,25.0,Air Transat,TS2484,2024-01-26 07:00:00,-1.06,-6.01,1024,89,4.63,40,100,Mist,mist,0.0,0.0
landed,YUL,C79,MCO,2024-01-26 09:00:00,2024-01-26 10:00:00,55.0,Air Canada Rouge,RV1634,2024-01-26 09:00:00,-1.07,-7.38,1021,88,7.2,50,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C75,MCO,2024-01-26 13:00:00,2024-01-26 14:00:00,37.0,Air Canada Rouge,RV1636,2024-01-26 13:00:00,-0.96,-7.01,1020,94,6.69,30,100,Mist,mist,0.0,0.0
landed,YUL,C75,MCO,2024-01-26 18:00:00,2024-01-26 19:00:00,76.0,Air Canada Rouge,RV1638,2024-01-26 18:00:00,-0.3,-6.16,1018,95,6.69,40,100,Snow,light rain and snow,0.0,0.51
landed,YUL,A52,MEX,2024-01-26 18:00:00,2024-01-26 19:00:00,17.0,Air Canada,AC995,2024-01-26 18:00:00,-0.3,-6.16,1018,95,6.69,40,100,Snow,light rain and snow,0.0,0.51
cancelled,YUL,A59,MEX,2024-01-26 23:00:00,,591.0,Aeromexico,AM637,2024-01-26 23:00:00,-0.94,-5.52,1020,94,4.12,20,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A67,MEX,2024-01-26 09:00:00,2024-01-26 09:00:00,49.0,Aeromexico,AM681,2024-01-26 09:00:00,-1.07,-7.38,1021,88,7.2,50,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C81,MIA,2024-01-26 07:00:00,2024-01-26 07:00:00,21.0,American Airlines,AA1516,2024-01-26 07:00:00,-1.06,-6.01,1024,89,4.63,40,100,Mist,mist,0.0,0.0
scheduled,YUL,C77,MIA,2024-01-26 08:00:00,2024-01-26 10:00:00,125.0,Air Canada,AC1206,2024-01-26 08:00:00,-1.14,-1.14,1023,89,0.45,45,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,C77,MIA,2024-01-26 18:00:00,2024-01-26 20:00:00,126.0,Air Canada,AC1208,2024-01-26 18:00:00,-0.3,-6.16,1018,95,6.69,40,100,Snow,light rain and snow,0.0,0.51
landed,YUL,C85,MIA,2024-01-26 16:00:00,2024-01-26 17:00:00,60.0,Air Transat,TS120,2024-01-26 16:00:00,-0.66,-7.47,1019,95,8.75,40,100,Snow,snow,0.0,1.74
landed,YUL,C73,MSP,2024-01-26 17:00:00,2024-01-26 18:00:00,39.0,Air Canada,AC8851,2024-01-26 17:00:00,-0.21,-4.62,1018,95,4.12,30,100,Snow,snow,0.0,3.65
active,YUL,C86,MSP,2024-01-26 07:00:00,,270.0,Delta Air Lines,DL3665,2024-01-26 07:00:00,-1.06,-6.01,1024,89,4.63,40,100,Mist,mist,0.0,0.0
landed,YUL,A51,NRT,2024-01-26 13:00:00,2024-01-26 14:00:00,57.0,Air Canada,AC5,2024-01-26 13:00:00,-0.96,-7.01,1020,94,6.69,30,100,Mist,mist,0.0,0.0
active,YUL,,OPF,2024-01-26 09:00:00,,,Skyservice Business Aviation,,2024-01-26 09:00:00,-1.07,-7.38,1021,88,7.2,50,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C82,ORD,2024-01-26 08:00:00,2024-01-26 09:00:00,33.0,Air Canada,AC8959,2024-01-26 08:00:00,-1.14,-1.14,1023,89,0.45,45,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C85,ORD,2024-01-26 13:00:00,2024-01-26 13:00:00,8.0,Air Canada,AC8961,2024-01-26 13:00:00,-0.96,-7.01,1020,94,6.69,30,100,Mist,mist,0.0,0.0
scheduled,YUL,C80,ORD,2024-01-26 19:00:00,,21.0,Air Canada,AC8967,2024-01-26 19:00:00,-0.53,-6.46,1018,95,6.69,20,100,Snow,snow,0.0,0.51
landed,YUL,,ORD,2024-01-26 19:00:00,2024-01-26 20:00:00,18.0,Air Canada,AC967,2024-01-26 19:00:00,-0.53,-6.46,1018,95,6.69,20,100,Snow,snow,0.0,0.51
scheduled,YUL,,ORD,2024-01-26 19:00:00,,21.0,Jazz,QK967,2024-01-26 19:00:00,-0.53,-6.46,1018,95,6.69,20,100,Snow,snow,0.0,0.51
landed,YUL,C80,ORD,2024-01-26 16:00:00,2024-01-26 16:00:00,8.0,United Airlines,UA3629,2024-01-26 16:00:00,-0.66,-7.47,1019,95,8.75,40,100,Snow,snow,0.0,1.74
landed,YUL,C80,ORD,2024-01-26 06:00:00,2024-01-26 06:00:00,11.0,United Airlines,UA3663,2024-01-26 06:00:00,-0.93,-4.2,1024,88,2.57,40,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C76,PBI,2024-01-26 08:00:00,2024-01-26 09:00:00,49.0,Air Canada,AC1250,2024-01-26 08:00:00,-1.14,-1.14,1023,89,0.45,45,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C83,PHL,2024-01-26 07:00:00,2024-01-26 08:00:00,39.0,American Airlines,AA5779,2024-01-26 07:00:00,-1.06,-6.01,1024,89,4.63,40,100,Mist,mist,0.0,0.0
landed,YUL,C81,PHL,2024-01-26 12:00:00,2024-01-26 13:00:00,22.0,American Airlines,AA5783,2024-01-26 12:00:00,-1.32,-7.21,1019,94,6.17,20,100,Mist,mist,0.0,0.0
landed,YUL,C79,PHL,2024-01-26 16:00:00,2024-01-26 17:00:00,63.0,American Airlines,AA5796,2024-01-26 16:00:00,-0.66,-7.47,1019,95,8.75,40,100,Snow,snow,0.0,1.74
landed,YUL,C82,PHL,2024-01-26 13:00:00,2024-01-26 14:00:00,73.0,Air Canada,AC8859,2024-01-26 13:00:00,-0.96,-7.01,1020,94,6.69,30,100,Mist,mist,0.0,0.0
landed,YUL,A63,DXB,2024-03-26 10:00:00,2024-03-26 11:00:00,47.0,Emirates,EK244,2024-03-26 10:00:00,-1.41,-1.41,1028,75,0.89,45,8,Clear,clear sky,0.0,0.0
scheduled,YUL,,EWR,2024-03-26 08:00:00,,,empty,,2024-03-26 08:00:00,0.37,0.37,1027,62,0.45,68,6,Clear,clear sky,0.0,0.0
scheduled,YUL,C81,EWR,2024-03-26 08:00:00,,10.0,Air Canada,AC8938,2024-03-26 08:00:00,0.37,0.37,1027,62,0.45,68,6,Clear,clear sky,0.0,0.0
landed,YUL,C76,EWR,2024-03-26 13:00:00,2024-03-26 13:00:00,27.0,Air Canada,AC8940,2024-03-26 13:00:00,1.24,-0.75,1026,57,1.79,23,18,Clouds,few clouds,0.0,0.0
landed,YUL,C87,EWR,2024-03-26 15:00:00,2024-03-26 15:00:00,7.0,Air Canada,AC8942,2024-03-26 15:00:00,4.46,1.45,1025,52,3.58,68,73,Clouds,broken clouds,0.0,0.0
scheduled,YUL,,EWR,2024-03-26 08:00:00,2024-03-26 08:00:00,21.0,Air Canada,AC938,2024-03-26 08:00:00,0.37,0.37,1027,62,0.45,68,6,Clear,clear sky,0.0,0.0
scheduled,YUL,,EWR,2024-03-26 08:00:00,,21.0,Jazz,QK938,2024-03-26 08:00:00,0.37,0.37,1027,62,0.45,68,6,Clear,clear sky,0.0,0.0
landed,YUL,C80,EWR,2024-03-26 07:00:00,2024-03-26 07:00:00,19.0,United Airlines,UA3456,2024-03-26 07:00:00,0.69,0.69,1027,60,0.45,68,8,Clear,clear sky,0.0,0.0
landed,YUL,C82,EWR,2024-03-26 11:00:00,2024-03-26 11:00:00,4.0,United Airlines,UA3680,2024-03-26 11:00:00,-1.44,-1.44,1027,72,0.89,45,16,Clouds,few clouds,0.0,0.0
landed,YUL,A60,FDF,2024-03-26 07:00:00,2024-03-26 07:00:00,11.0,Air Transat,TS738,2024-03-26 07:00:00,0.69,0.69,1027,60,0.45,68,8,Clear,clear sky,0.0,0.0
landed,YUL,C73,FLL,2024-03-26 08:00:00,2024-03-26 09:00:00,21.0,Air Canada,AC1002,2024-03-26 08:00:00,0.37,0.37,1027,62,0.45,68,6,Clear,clear sky,0.0,0.0
landed,YUL,C56,FLL,2024-03-26 14:00:00,2024-03-26 14:00:00,10.0,Air Canada,AC1004,2024-03-26 14:00:00,2.65,0.88,1026,56,1.79,68,59,Clouds,broken clouds,0.0,0.0
scheduled,YUL,C84,FLL,2024-03-26 14:00:00,2024-03-26 16:00:00,78.0,Flair Airlines,F81100,2024-03-26 14:00:00,2.65,0.88,1026,56,1.79,68,59,Clouds,broken clouds,0.0,0.0
landed,YUL,C75,FLL,2024-03-26 07:00:00,2024-03-26 07:00:00,9.0,Air Canada Rouge,RV1600,2024-03-26 07:00:00,0.69,0.69,1027,60,0.45,68,8,Clear,clear sky,0.0,0.0
landed,YUL,C75,FLL,2024-03-26 16:00:00,2024-03-26 16:00:00,2.0,Air Canada Rouge,RV1606,2024-03-26 16:00:00,6.19,4.53,1025,47,2.24,90,79,Clouds,broken clouds,0.0,0.0
landed,YUL,C77,FLL,2024-03-26 06:00:00,2024-03-26 06:00:00,3.0,Air Transat,TS844,2024-03-26 06:00:00,1.29,1.29,1028,60,0.89,68,20,Clouds,few clouds,0.0,0.0
landed,YUL,C85,FLL,2024-03-26 16:00:00,2024-03-26 16:00:00,5.0,Air Transat,TS846,2024-03-26 16:00:00,6.19,4.53,1025,47,2.24,90,79,Clouds,broken clouds,0.0,0.0
landed,YUL,A52,FRA,2024-03-26 19:00:00,2024-03-26 19:00:00,9.0,Air Canada,AC844,2024-03-26 19:00:00,10.26,8.46,1023,43,1.79,45,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A68,GVA,2024-03-26 21:00:00,2024-03-26 21:00:00,13.0,Air Canada,AC884,2024-03-26 21:00:00,10.24,8.7,1021,53,2.24,23,100,Clouds,overcast clouds,0.0,0.0
active,YUL,A59,HOG,2024-03-26 09:00:00,2024-03-26 09:00:00,10.0,Air Canada Rouge,RV1762,2024-03-26 09:00:00,-0.67,-0.67,1028,70,0.45,23,6,Clear,clear sky,0.0,0.0
active,YUL,A67,HOG,2024-03-26 15:00:00,2024-03-26 15:00:00,13.0,Air Transat,TS358,2024-03-26 15:00:00,4.46,1.45,1025,52,3.58,68,73,Clouds,broken clouds,0.0,0.0
scheduled,YUL,A58,HOG,2024-03-26 07:00:00,2024-03-26 07:00:00,54.0,Sunwing,WG6244,2024-03-26 07:00:00,0.69,0.69,1027,60,0.45,68,8,Clear,clear sky,0.0,0.0
landed,YUL,C74,IAD,2024-03-26 13:00:00,2024-03-26 13:00:00,13.0,Air Canada,AC8723,2024-03-26 13:00:00,1.24,-0.75,1026,57,1.79,23,18,Clouds,few clouds,0.0,0.0
landed,YUL,C84,IAD,2024-03-26 09:00:00,2024-03-26 09:00:00,11.0,United Airlines,UA3413,2024-03-26 09:00:00,-0.67,-0.67,1028,70,0.45,23,6,Clear,clear sky,0.0,0.0
landed,YUL,C84,IAD,2024-03-26 18:00:00,2024-03-26 18:00:00,14.0,United Airlines,UA3574,2024-03-26 18:00:00,9.16,8.4,1024,43,1.79,68,86,Clouds,overcast clouds,0.0,0.0
landed,YUL,C76,IAH,2024-03-26 09:00:00,2024-03-26 10:00:00,13.0,Air Canada,AC581,2024-03-26 09:00:00,-0.67,-0.67,1028,70,0.45,23,6,Clear,clear sky,0.0,0.0
scheduled,YUL,C85,JFK,2024-03-26 18:00:00,,10.0,Air Canada,AC8898,2024-03-26 18:00:00,9.16,8.4,1024,43,1.79,68,86,Clouds,overcast clouds,0.0,0.0
landed,YUL,,JFK,2024-03-26 18:00:00,2024-03-26 19:00:00,11.0,Air Canada,AC898,2024-03-26 18:00:00,9.16,8.4,1024,43,1.79,68,86,Clouds,overcast clouds,0.0,0.0
landed,YUL,C87,JFK,2024-03-26 18:00:00,2024-03-26 18:00:00,6.0,Delta Air Lines,DL5151,2024-03-26 18:00:00,9.16,8.4,1024,43,1.79,68,86,Clouds,overcast clouds,0.0,0.0
landed,YUL,C86,JFK,2024-03-26 12:00:00,2024-03-26 12:00:00,14.0,Delta Air Lines,DL5425,2024-03-26 12:00:00,0.37,-1.07,1026,61,1.34,45,26,Clouds,scattered clouds,0.0,0.0
active,YUL,,JFK,2024-03-26 18:00:00,,,Jazz,QK898,2024-03-26 18:00:00,9.16,8.4,1024,43,1.79,68,86,Clouds,overcast clouds,0.0,0.0
landed,YUL,C77,LAS,2024-03-26 08:00:00,2024-03-26 08:00:00,35.0,Air Canada Rouge,RV1707,2024-03-26 08:00:00,0.37,0.37,1027,62,0.45,68,6,Clear,clear sky,0.0,0.0
landed,YUL,C73,LAX,2024-03-26 17:00:00,2024-03-26 17:00:00,6.0,Air Canada,AC781,2024-03-26 17:00:00,8.01,5.04,1024,43,5.14,50,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C83,LGA,2024-03-26 07:00:00,2024-03-26 07:00:00,18.0,American Airlines,AA4469,2024-03-26 07:00:00,0.69,0.69,1027,60,0.45,68,8,Clear,clear sky,0.0,0.0
landed,YUL,C79,LGA,2024-03-26 10:00:00,2024-03-26 11:00:00,3.0,American Airlines,AA4550,2024-03-26 10:00:00,-1.41,-1.41,1028,75,0.89,45,8,Clear,clear sky,0.0,0.0
landed,YUL,C81,LGA,2024-03-26 17:00:00,2024-03-26 17:00:00,11.0,American Airlines,AA4772,2024-03-26 17:00:00,8.01,5.04,1024,43,5.14,50,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,,LGA,2024-03-26 17:00:00,2024-03-26 17:00:00,6.0,Air Canada,AC642,2024-03-26 17:00:00,8.01,5.04,1024,43,5.14,50,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,,LGA,2024-03-26 18:00:00,2024-03-26 19:00:00,21.0,Air Canada,AC644,2024-03-26 18:00:00,9.16,8.4,1024,43,1.79,68,86,Clouds,overcast clouds,0.0,0.0
landed,YUL,,LGA,2024-03-26 20:00:00,2024-03-26 20:00:00,12.0,Air Canada,AC646,2024-03-26 20:00:00,10.79,9.18,1022,48,2.68,23,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C82,LGA,2024-03-26 08:00:00,2024-03-26 08:00:00,13.0,Air Canada,AC8634,2024-03-26 08:00:00,0.37,0.37,1027,62,0.45,68,6,Clear,clear sky,0.0,0.0
landed,YUL,C79,LGA,2024-03-26 13:00:00,2024-03-26 13:00:00,32.0,Air Canada,AC8638,2024-03-26 13:00:00,1.24,-0.75,1026,57,1.79,23,18,Clouds,few clouds,0.0,0.0
landed,YUL,C82,LGA,2024-03-26 15:00:00,2024-03-26 15:00:00,29.0,Air Canada,AC8640,2024-03-26 15:00:00,4.46,1.45,1025,52,3.58,68,73,Clouds,broken clouds,0.0,0.0
scheduled,YUL,C88,LGA,2024-03-26 17:00:00,,21.0,Air Canada,AC8642,2024-03-26 17:00:00,8.01,5.04,1024,43,5.14,50,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,C83,LGA,2024-03-26 18:00:00,,21.0,Air Canada,AC8644,2024-03-26 18:00:00,9.16,8.4,1024,43,1.79,68,86,Clouds,overcast clouds,0.0,0.0
landed,YUL,C80,LGA,2024-04-08 18:00:00,2024-04-08 19:00:00,38.0,Air Canada,AC8644,2024-04-08 18:00:00,16.72,15.36,1018,35,2.68,270,2,Clear,clear sky,0.0,0.0
active,YUL,C81,LGA,2024-04-08 20:00:00,,18.0,Air Canada,AC8646,2024-04-08 20:00:00,15.78,14.38,1016,37,0.89,225,99,Clouds,overcast clouds,0.0,0.0
landed,YUL,C88,LGA,2024-04-08 06:00:00,2024-04-08 06:00:00,16.0,Delta Air Lines,DL5426,2024-04-08 06:00:00,3.79,3.79,1020,75,0.87,288,1,Clear,clear sky,0.0,0.0
landed,YUL,C87,LGA,2024-04-08 16:00:00,2024-04-08 16:00:00,13.0,Delta Air Lines,DL5431,2024-04-08 16:00:00,13.44,12.15,1019,50,1.79,270,0,Clear,clear sky,0.0,0.0
landed,YUL,C84,LGA,2024-04-08 10:00:00,2024-04-08 10:00:00,14.0,Delta Air Lines,DL5434,2024-04-08 10:00:00,1.84,-0.91,1020,79,2.57,250,0,Clear,clear sky,0.0,0.0
scheduled,YUL,,LGA,2024-04-08 20:00:00,,20.0,Jazz,QK646,2024-04-08 20:00:00,15.78,14.38,1016,37,0.89,225,99,Clouds,overcast clouds,0.0,0.0
landed,YUL,A65,LHR,2024-04-08 19:00:00,2024-04-08 19:00:00,55.0,Air Canada,AC864,2024-04-08 19:00:00,17.42,16.08,1017,33,2.68,270,98,Clouds,overcast clouds,0.0,0.0
landed,YUL,A67,LHR,2024-04-08 22:00:00,2024-04-08 22:00:00,18.0,British Airways,BA94,2024-04-08 22:00:00,16.92,15.58,1016,35,1.79,270,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A57,LIR,2024-04-08 12:00:00,2024-04-08 12:00:00,12.0,Sunwing,WG728,2024-04-08 12:00:00,4.38,2.88,1021,76,1.79,270,0,Clear,clear sky,0.0,0.0
landed,YUL,A59,LIS,2024-04-08 22:00:00,2024-04-08 23:00:00,40.0,TAP Air Portugal,TP254,2024-04-08 22:00:00,16.92,15.58,1016,35,1.79,270,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A61,LYS,2024-04-08 20:00:00,2024-04-08 20:00:00,23.0,Air Canada,AC876,2024-04-08 20:00:00,15.78,14.38,1016,37,0.89,225,99,Clouds,overcast clouds,0.0,0.0
landed,YUL,A67,MBJ,2024-04-08 14:00:00,2024-04-08 14:00:00,35.0,Air Transat,TS486,2024-04-08 14:00:00,9.16,9.16,1020,61,0.89,270,0,Clear,clear sky,0.0,0.0
cancelled,YUL,C76,MCO,2024-04-08 09:00:00,,10.0,Air Canada Rouge,RV1634,2024-04-08 09:00:00,2.08,0.85,1020,80,1.35,227,0,Clear,clear sky,0.0,0.0
landed,YUL,C75,MCO,2024-04-08 13:00:00,2024-04-08 13:00:00,16.0,Air Canada Rouge,RV1636,2024-04-08 13:00:00,6.85,6.85,1021,69,0.89,248,0,Clear,clear sky,0.0,0.0
landed,YUL,C79,MCO,2024-04-08 18:00:00,2024-04-08 19:00:00,44.0,Air Canada Rouge,RV1638,2024-04-08 18:00:00,16.72,15.36,1018,35,2.68,270,2,Clear,clear sky,0.0,0.0
landed,YUL,,MCO,2024-04-08 10:00:00,2024-04-08 10:00:00,20.0,Air Canada Rouge,RV1994,2024-04-08 10:00:00,1.84,-0.91,1020,79,2.57,250,0,Clear,clear sky,0.0,0.0
landed,YUL,C85,MCO,2024-04-08 06:00:00,2024-04-08 06:00:00,8.0,Air Transat,TS820,2024-04-08 06:00:00,3.79,3.79,1020,75,0.87,288,1,Clear,clear sky,0.0,0.0
scheduled,YUL,A52,MEX,2024-04-08 19:00:00,2024-04-08 19:00:00,29.0,Air Canada,AC995,2024-04-08 19:00:00,17.42,16.08,1017,33,2.68,270,98,Clouds,overcast clouds,0.0,0.0
landed,YUL,A67,MEX,2024-04-08 10:00:00,2024-04-08 10:00:00,23.0,Aeromexico,AM681,2024-04-08 10:00:00,1.84,-0.91,1020,79,2.57,250,0,Clear,clear sky,0.0,0.0
landed,YUL,C81,MIA,2024-04-08 07:00:00,2024-04-08 07:00:00,17.0,American Airlines,AA1516,2024-04-08 07:00:00,2.93,2.93,1020,78,0.65,270,0,Clear,clear sky,0.0,0.0
landed,YUL,C77,MIA,2024-04-08 08:00:00,2024-04-08 08:00:00,25.0,Air Canada,AC1206,2024-04-08 08:00:00,3.03,3.03,1020,76,1.1,222,0,Clear,clear sky,0.0,0.0
landed,YUL,C77,MIA,2024-04-08 18:00:00,2024-04-08 19:00:00,41.0,Air Canada,AC1208,2024-04-08 18:00:00,16.72,15.36,1018,35,2.68,270,2,Clear,clear sky,0.0,0.0
landed,YUL,C83,MIA,2024-04-08 16:00:00,2024-04-08 17:00:00,66.0,Air Transat,TS2120,2024-04-08 16:00:00,13.44,12.15,1019,50,1.79,270,0,Clear,clear sky,0.0,0.0
active,YUL,,MIV,2024-04-08 17:00:00,,6.0,empty,,2024-04-08 17:00:00,15.61,14.24,1019,39,2.24,203,0,Clear,clear sky,0.0,0.0
scheduled,YUL,,MIV,2024-04-08 17:00:00,,,NetJets Aviation,1I,2024-04-08 17:00:00,15.61,14.24,1019,39,2.24,203,0,Clear,clear sky,0.0,0.0
landed,YUL,C87,MSP,2024-04-08 17:00:00,2024-04-08 18:00:00,37.0,Air Canada,AC8851,2024-04-08 17:00:00,15.61,14.24,1019,39,2.24,203,0,Clear,clear sky,0.0,0.0
landed,YUL,C86,MSP,2024-04-08 06:00:00,2024-04-08 06:00:00,21.0,Delta Air Lines,DL3665,2024-04-08 06:00:00,3.79,3.79,1020,75,0.87,288,1,Clear,clear sky,0.0,0.0
landed,YUL,,MSY,2024-04-08 17:00:00,2024-04-08 18:00:00,55.0,VistaJet,,2024-04-08 17:00:00,15.61,14.24,1019,39,2.24,203,0,Clear,clear sky,0.0,0.0
landed,YUL,A55,MUC,2024-04-08 20:00:00,2024-04-08 21:00:00,28.0,Lufthansa,LH475,2024-04-08 20:00:00,15.78,14.38,1016,37,0.89,225,99,Clouds,overcast clouds,0.0,0.0
landed,YUL,A52,NRT,2024-04-08 12:00:00,2024-04-08 13:00:00,11.0,Air Canada,AC5,2024-04-08 12:00:00,4.38,2.88,1021,76,1.79,270,0,Clear,clear sky,0.0,0.0
landed,YUL,,OGS,2024-04-08 16:00:00,2024-04-08 17:00:00,28.0,empty,,2024-04-08 16:00:00,13.44,12.15,1019,50,1.79,270,0,Clear,clear sky,0.0,0.0
landed,YUL,C74,ORD,2024-04-08 08:00:00,2024-04-08 08:00:00,14.0,Air Canada,AC8959,2024-04-08 08:00:00,3.03,3.03,1020,76,1.1,222,0,Clear,clear sky,0.0,0.0
landed,YUL,C76,ORD,2024-04-08 13:00:00,2024-04-08 13:00:00,15.0,Air Canada,AC8961,2024-04-08 13:00:00,6.85,6.85,1021,69,0.89,248,0,Clear,clear sky,0.0,0.0
landed,YUL,C86,ORD,2024-04-08 18:00:00,2024-04-08 18:00:00,30.0,Air Canada,AC8967,2024-04-08 18:00:00,16.72,15.36,1018,35,2.68,270,2,Clear,clear sky,0.0,0.0
landed,YUL,C82,ORD,2024-04-08 06:00:00,2024-04-08 06:00:00,18.0,United Airlines,UA3597,2024-04-08 06:00:00,3.79,3.79,1020,75,0.87,288,1,Clear,clear sky,0.0,0.0
diverted,YUL,C80,ORD,2024-04-08 16:00:00,2024-04-08 17:00:00,40.0,United Airlines,UA3629,2024-04-08 16:00:00,13.44,12.15,1019,50,1.79,270,0,Clear,clear sky,0.0,0.0
landed,YUL,C75,PBI,2024-04-08 09:00:00,2024-04-08 09:00:00,7.0,Air Canada,AC1250,2024-04-08 09:00:00,2.08,0.85,1020,80,1.35,227,0,Clear,clear sky,0.0,0.0
landed,YUL,C79,PHL,2024-04-08 11:00:00,2024-04-08 11:00:00,18.0,American Airlines,AA5717,2024-04-08 11:00:00,1.95,0.64,1020,81,1.39,231,0,Clear,clear sky,0.0,0.0
landed,YUL,C89,PHL,2024-04-08 16:00:00,2024-04-08 16:00:00,42.0,American Airlines,AA5776,2024-04-08 16:00:00,13.44,12.15,1019,50,1.79,270,0,Clear,clear sky,0.0,0.0
landed,YUL,C89,PHL,2024-04-08 07:00:00,2024-04-08 08:00:00,22.0,American Airlines,AA5779,2024-04-08 07:00:00,2.93,2.93,1020,78,0.65,270,0,Clear,clear sky,0.0,0.0
landed,YUL,C87,PHL,2024-04-08 13:00:00,2024-04-08 13:00:00,11.0,Air Canada,AC8859,2024-04-08 13:00:00,6.85,6.85,1021,69,0.89,248,0,Clear,clear sky,0.0,0.0
scheduled,YUL,C73,PHL,2024-04-08 16:00:00,2024-04-08 17:00:00,84.0,Delta Air Lines,DL8952,2024-04-08 16:00:00,13.44,12.15,1019,50,1.79,270,0,Clear,clear sky,0.0,0.0
landed,YUL,A60,POP,2024-04-08 09:00:00,2024-04-08 09:00:00,13.0,Air Canada Rouge,RV1822,2024-04-08 09:00:00,2.08,0.85,1020,80,1.35,227,0,Clear,clear sky,0.0,0.0
landed,YUL,A65,POP,2024-04-08 08:00:00,2024-04-08 08:00:00,26.0,Air Transat,TS890,2024-04-08 08:00:00,3.03,3.03,1020,76,1.1,222,0,Clear,clear sky,0.0,0.0
landed,YUL,61,PTY,2024-04-08 08:00:00,2024-04-08 08:00:00,23.0,Copa Airlines,CM484,2024-04-08 08:00:00,3.03,3.03,1020,76,1.1,222,0,Clear,clear sky,0.0,0.0
landed,YUL,A59,PUJ,2024-04-08 08:00:00,2024-04-08 09:00:00,53.0,Air Canada Rouge,RV1790,2024-04-08 08:00:00,3.03,3.03,1020,76,1.1,222,0,Clear,clear sky,0.0,0.0
